X, Xsel, Xmax, Xmin, Xpaso, Y, Ysel, Ymax, Ymin, Ypaso, Posicion, Sesion
  -8,    0,   -8,   -8,  100, 21848,    2, 21848,  100, 7252,    6, -106,    0, -106, -106,  100
  -8,    0,   -8,   -8,  100, -21925,    0, 21848, -21925, 14594,    0, -106,    0, -106, -106,  100
  -9,    0,   -8,   -9,    3, -21925,    0, 21848, -21925, 14594,    0, -106,    0, -106, -106,  100
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    0, -106, -106,  100
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -107,    0, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, -10661,    0, 21848, -21925, 14594,    0, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, -10661,    0, 21848, -21925, 14594,    0, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, -10661,    0, 21848, -21925, 14594,    0, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, -10661,    0, 21848, -21925, 14594,    0, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, -10917,    0, 21848, -21925, 14594,    0, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21848,    2, 21848, -21925, 14594,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21851,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -9,    0,   -8,   -9,    3, 21851,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21848,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21848,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21848,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21848,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
  -8,    0,   -8,   -9,    3, 21595,    2, 21851, -21925, 14595,    6, -106,    1, -106, -107,    1
