X, Xsel, Xmax, Xmin, Xpaso, Y, Ysel, Ymax, Ymin, Ypaso, Posicion, Sesion
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -13,  100,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   20,  100,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   19,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   19,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   19,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -14,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -13,    0,  -13,  -14,    3,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -12,    0,  -12,  -14,    4,   19,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
 -11,    0,  -11,  -14,    4,   20,    0,   20,   19,    3,    0,  108,    2,  108,  100,    3
  -8,    1,   -8,  -14,    5,   20,    0,   20,   19,    3,    1,  108,    2,  108,  100,    3
  -2,    1,   -2,  -14,    7,   23,    1,   23,   19,    4,    4,  108,    2,  108,  100,    3
   3,    1,    3,  -14,    9,   26,    1,   26,   19,    5,    4,  108,    2,  108,  100,    3
   9,    2,    9,  -14,   11,   29,    1,   29,   19,    6,    5,  108,    2,  108,  100,    3
  14,    2,   14,  -14,   12,   32,    1,   32,   19,    7,    5,  108,    2,  108,  100,    3
  19,    2,   19,  -14,   14,   35,    2,   35,   19,    8,    8,  108,    2,  108,  100,    3
  22,    2,   22,  -14,   15,   38,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   22,  -14,   15,   38,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   22,  -14,   15,   38,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   22,  -14,   15,   38,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  23,    2,   23,  -14,   15,   38,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   23,  -14,   15,   37,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   23,  -14,   15,   37,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  22,    2,   23,  -14,   15,   37,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  21,    2,   23,  -14,   15,   37,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  17,    2,   23,  -14,   15,   37,    2,   38,   19,    9,    8,  108,    2,  108,  100,    3
  11,    1,   23,  -14,   15,   34,    1,   38,   19,    9,    4,  108,    2,  108,  100,    3
   4,    1,   23,  -14,   15,   31,    1,   38,   19,    9,    4,  108,    2,  108,  100,    3
  -2,    0,   23,  -14,   15,   28,    1,   38,   19,    9,    3,  108,    2,  108,  100,    3
  -9,    0,   23,  -14,   15,   24,    0,   38,   19,    9,    0,  108,    2,  108,  100,    3
 -19,    0,   23,  -19,   17,   20,    0,   38,   19,    9,    0,  108,    2,  108,  100,    3
 -28,    0,   23,  -28,   20,   15,    0,   38,   15,   11,    0,  108,    2,  108,  100,    3
 -34,    0,   23,  -34,   22,   13,    0,   38,   13,   11,    0,  108,    2,  108,  100,    3
 -39,    0,   23,  -39,   24,   12,    0,   38,   12,   12,    0,  108,    2,  108,  100,    3
 -44,    0,   23,  -44,   25,   10,    0,   38,   10,   12,    0,  108,    2,  108,  100,    3
 -48,    0,   23,  -48,   27,   10,    0,   38,   10,   12,    0,  108,    2,  108,  100,    3
 -48,    0,   23,  -48,   27,    9,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -48,    0,   23,  -48,   27,    9,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -47,    0,   23,  -48,   27,   10,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -41,    0,   23,  -48,   27,   11,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -35,    0,   23,  -48,   27,   11,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -28,    0,   23,  -48,   27,   11,    0,   38,    9,   13,    0,  108,    2,  108,  100,    3
 -21,    1,   23,  -48,   27,    7,    0,   38,    7,   13,    1,  108,    2,  108,  100,    3
 -15,    1,   23,  -48,   27,    4,    0,   38,    4,   14,    1,  108,    2,  108,  100,    3
  -9,    1,   23,  -48,   27,    0,    0,   38,    0,   16,    1,  108,    2,  108,  100,    3
  -7,    1,   23,  -48,   27,   -5,    0,   38,   -5,   17,    1,  108,    2,  108,  100,    3
  -5,    1,   23,  -48,   27,  -10,    0,   38,  -10,   19,    1,  108,    2,  108,  100,    3
  -4,    1,   23,  -48,   27,  -16,    0,   38,  -16,   21,    1,  108,    2,  108,  100,    3
  -3,    1,   23,  -48,   27,  -18,    0,   38,  -18,   22,    1,  108,    2,  108,  100,    3
  -3,    1,   23,  -48,   27,  -18,    0,   38,  -18,   22,    1,  108,    2,  108,  100,    3
  -3,    1,   23,  -48,   27,  -18,    0,   38,  -18,   22,    1,  108,    2,  108,  100,    3
  -3,    1,   23,  -48,   27,  -17,    0,   38,  -18,   22,    1,  108,    2,  108,  100,    3
